opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
456418061672,Berlin,10115,52.529019773,13.388424891,96022,9602,96,0 Beschäftigte,Kosmetiksalons,Frisör- u. Kosmetiksalons,Erbringung v. sonstigen überwiegend persönlichen Dienstleist,16,im Handelsregister eingetragen,Mitte,01100415,Invalidenstraße,Brunnenstraße Süd,Zentrum,Mitte
453799561198,Berlin,13593,52.514682533,13.165688365,88990,8899,88,0 Beschäftigte,Sonstiges Sozialwesen a. n. g.,Sonstiges Sozialwesen a. n. g.,Sozialwesen (ohne Heime),17,im Handelsregister eingetragen,Spandau,05200528,Weinmeisterhornweg,Heerstraße,Wilhelmstadt / Staaken,Wilhelmstadt
45104906196,Berlin,10437,52.542603032,13.419791394,477108,4771,47,1 - 3 Beschäftigte,EH m. Kinder- u. Säuglingsbekleidung u. Bekleidungszubehör,EH m. Bekleidung,Einzelhandel (ohne Handel mit Kraftfahrzeugen),17,im Handelsregister eingetragen,Pankow,03601347,Helmholtzplatz,Helmholtzplatz,Nördlicher Prenzlauer Berg,Prenzlauer Berg
453257561030,Berlin,12163,52.457691854,13.321143354,47410,4741,47,0 Beschäftigte,"EH m. Datenverarbeitungsgeräten, peripheren Geräten u. Softw","EH m. Datenverarbeitungsgeräten, peripheren Geräten u. Softw",Einzelhandel (ohne Handel mit Kraftfahrzeugen),17,Kleingewerbetreibender,Steglitz-Zehlendorf,06100102,Schloßstraße,Schloßstraße,Steglitz,Steglitz
453306061224,Berlin,13587,52.569119931,13.207850526,32990,3299,32,0 Beschäftigte,H. v. sonstigen Erzeugnissen a. n. g.,H. v. sonstigen Erzeugnissen a. n. g.,H. v. sonstigen Waren,17,im Handelsregister eingetragen,Spandau,05100101,Hakenfelde Nord,Hakenfelde,Spandau Mitte / Nord,Hakenfelde
4510230692,Berlin,13585,52.547727377,13.204812983,47260,4726,47,0 Beschäftigte,EH m. Tabakwaren,EH m. Tabakwaren,Einzelhandel (ohne Handel mit Kraftfahrzeugen),17,im Handelsregister eingetragen,Spandau,05100314,Kurstraße,Spandau Mitte,Spandau Mitte / Nord,Spandau
46174356974,Berlin,12459,52.456765775,13.529711329,562900,5629,56,7 - 9 Beschäftigte,Kantinen,Erbringung sonstiger Verpflegungsdienstleistungen,Gastronomie,16,Kleingewerbetreibender,Treptow-Köpenick,09200512,Wuhlheide,Oberschöneweide,Treptow-Köpenick 2,Oberschöneweide
46620156806,Berlin,12619,52.522397175,13.585999074,662200,6622,66,1 - 3 Beschäftigte,Versicherungsvertreter,Tätigkeit v. Versicherungsmaklerinnen u. -maklern,Mit Finanz- u. Versicherungsdienstleistungen verbundene Täti,16,im Handelsregister eingetragen,Marzahn-Hellersdorf,10200629,Teterower Ring,Hellersdorf Süd,Hellersdorf,Hellersdorf
480959561838,Berlin,13591,52.538783839,13.140561931,96090,9609,96,4 - 6 Beschäftigte,Erbringung v. sonstigen Dienstleistungen a. n. g.,Erbringung v. sonstigen Dienstleistungen a. n. g.,Erbringung v. sonstigen überwiegend persönlichen Dienstleist,16,Kleingewerbetreibender,Spandau,05200418,Isenburger Weg,Brunsbütteler Damm,Wilhelmstadt / Staaken,Staaken
47615556622,Berlin,13053,52.561581586,13.507826945,5911,5911,59,0 Beschäftigte,"H. v. Filmen, Videofilmen u. Fernsehprogrammen","H. v. Filmen, Videofilmen u. Fernsehprogrammen","Herstellung, Verleih u. Vertrieb v. Filmen u. Fernsehprogram",16,im Handelsregister eingetragen,Lichtenberg,11100309,Mühlengrund,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,Neu-Hohenschönhausen
47318406736,Berlin,14089,52.470567914,13.180133514,6831,6831,68,1 - 3 Beschäftigte,"Vermittlung v. Grundstücken, Gebäuden u. Wohnungen f. Dritte","Vermittlung v. Grundstücken, Gebäuden u. Wohnungen f. Dritte",Grundstücks- u. Wohnungswesen,14,Kleingewerbetreibender,Spandau,05400942,Alt-Gatow,Gatow/Kladow,Gatow / Kladow,Gatow
472294061176,Berlin,14193,52.482325703,13.271123405,741030,7410,74,0 Beschäftigte,Objekteinrichtungsplanung,"Ateliers f. Textil-, Schmuck-, Grafik- u. ä. Design","Sonstige freiberufliche, wissenschaftliche u. technische Tät",16,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04400728,Hagenplatz,Grunewald,Wilmersdorf Süd,Grunewald
490451561806,Berlin,10365,52.526734231,13.489497508,4772,4772,47,0 Beschäftigte,EH m. Schuhen u. Lederwaren,EH m. Schuhen u. Lederwaren,Einzelhandel (ohne Handel mit Kraftfahrzeugen),16,im Handelsregister eingetragen,Lichtenberg,11300721,Herzbergstraße,Alt-Lichtenberg,Lichtenberg Nord,Lichtenberg
490929061716,Berlin,12437,52.465435961,13.486605201,56101,5610,56,0 Beschäftigte,Restaurants mit herkömmlicher Bedienung,"Restaurants, Gaststätten, Imbissstuben, Cafés, Eissalons u.",Gastronomie,16,im Handelsregister eingetragen,Treptow-Köpenick,09100304,Baumschulenweg West,Baumschulenweg,Treptow-Köpenick 1,Baumschulenweg
748652471508,Berlin,10785,52.499028161,13.368871676,81210,8121,81,0 Beschäftigte,Allgemeine Gebäudereinigung,Allgemeine Gebäudereinigung,Gebäudebetreuung; Garten- u. Landschaftsbau,32,im Handelsregister eingetragen,Mitte,01100104,Körnerstraße,Tiergarten Süd,Zentrum,Tiergarten
81138367612,Berlin,10965,52.48540863,13.385547672,662200,6622,66,0 Beschäftigte,Versicherungsvertreter,Tätigkeit v. Versicherungsmaklerinnen u. -maklern,Mit Finanz- u. Versicherungsdienstleistungen verbundene Täti,27,im Handelsregister eingetragen,Friedrichshain-Kreuzberg,02200209,Viktoriapark,Tempelhofer Vorstadt,Kreuzberg Süd,Kreuzberg
157024927164,Berlin,10367,52.516959756,13.480264516,662200,6622,66,0 Beschäftigte,Versicherungsvertreter,Tätigkeit v. Versicherungsmaklerinnen u. -maklern,Mit Finanz- u. Versicherungsdienstleistungen verbundene Täti,31,im Handelsregister eingetragen,Lichtenberg,11300722,Rathaus Lichtenberg,Alt-Lichtenberg,Lichtenberg Nord,Lichtenberg
177022027734,Berlin,12555,52.466293245,13.57466971,82999,8299,82,0 Beschäftigte,Erbringung v. anderen wirtschaftlichen Dienstleistungen f. U,Erbringung sonstiger wirtschaftlicher Dienstleistungen f. Un,Erbringung v. wirtschaftlichen Dienstleistungen f. Unternehm,26,im Handelsregister eingetragen,Treptow-Köpenick,09502043,Dammheide,Köpenick Nord,Treptow-Köpenick 5,Köpenick
1620936671122,Berlin,13127,52.618622268,13.431101903,01490,0149,01,0 Beschäftigte,Sonstige Tierhaltung,Sonstige Tierhaltung,"Landwirtschaft, Jagd u. damit verbundene Tätigkeiten",31,im Handelsregister eingetragen,Pankow,03200309,Eddastraße,Buchholz,Nördliches Pankow,Französisch Buchholz
204027007900,Berlin,10961,52.49087707,13.392261212,82300,8230,82,0 Beschäftigte,"Messe-, Ausstellungs- u. Kongressveranstalter","Messe-, Ausstellungs- u. Kongressveranstalter",Erbringung v. wirtschaftlichen Dienstleistungen f. Unternehm,30,im Handelsregister eingetragen,Friedrichshain-Kreuzberg,02200211,Chamissokiez,Tempelhofer Vorstadt,Kreuzberg Süd,Kreuzberg
1999668071560,Berlin,10777,52.496928733,13.349788164,464921,4649,46,0 Beschäftigte,"GH m. Fahrrädern, Fahrradteilen, -zubehör u. -reifen",GH m. sonstigen Gebrauchs- u. Verbrauchsgütern,Großhandel (ohne Handel mit Kraftfahrzeugen u. Krafträdern),30,im Handelsregister eingetragen,Tempelhof-Schöneberg,07100102,Kalckreuthstraße,Schöneberg Nordwest,Schöneberg Nord,Schöneberg
5245048068516,Berlin,12163,52.459159184,13.319721868,46190,4619,46,0 Beschäftigte,HV v. Waren ohne ausgeprägten Schwerpunkt,HV v. Waren ohne ausgeprägten Schwerpunkt,Großhandel (ohne Handel mit Kraftfahrzeugen u. Krafträdern),NULL,im Handelsregister eingetragen,Steglitz-Zehlendorf,06100102,Schloßstraße,Schloßstraße,Steglitz,Steglitz
93685267842,Berlin,13351,52.555532119,13.341847153,620111,6201,62,4 - 6 Beschäftigte,Softwareentwicklung f. Internet-Programme,Programmierungstätigkeiten,Erbringung v. Dienstleistungen der Informationstechnologie,22,Kleingewerbetreibender,Mitte,01400937,Afrikanische Straße,Parkviertel,Wedding,Wedding
499462561850,Berlin,10707,52.498943504,13.309784413,70220,7022,70,1 - 3 Beschäftigte,Unternehmensberatung,Unternehmensberatung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,15,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501043,Preußenpark,Lietzenburger Straße,Wilmersdorf Zentrum,Wilmersdorf
606602478,Berlin,14129,52.425972069,13.21860462,711291,7112,71,1 - 3 Beschäftigte,Büros f. technisch-wirtschaftliche Beratung,Ingenieurbüros,"Architektur- u. Ingenieurbüros; technische, physikalische u.",15,Kleingewerbetreibender,Steglitz-Zehlendorf,06400736,Düppel,Zehlendorf Südwest,Zehlendorf Nord/Wannsee,Nikolassee
60189187306,Berlin,10405,52.538448254,13.425259474,69204,6920,69,0 Beschäftigte,Buchführung (ohne Datenverarbeitungsdienste),Wirtschaftsprüfung u. Steuerberatung; Buchführung,"Rechts- u. Steuerberatung, Wirtschaftsprüfung",15,im Handelsregister eingetragen,Pankow,03701658,Christburger Straße,Prenzlauer Berg Süd,Südlicher Prenzlauer Berg,Prenzlauer Berg
62119447648,Berlin,10319,52.495536744,13.525995226,94999,9499,94,4 - 6 Beschäftigte,Interessenvertretungen u. Vereinigungen a. n. g.,Sonstige Interessenvertretungen u. Vereinigungen a. n. g.,Interessenvertretungen sowie kirchliche u. sonstige religiös,16,Kleingewerbetreibender,Lichtenberg,11401034,Tierpark,Friedrichsfelde Nord,Lichtenberg Mitte,Friedrichsfelde
61625287176,Berlin,10627,52.506970137,13.298017113,56101,5610,56,1 - 3 Beschäftigte,Restaurants mit herkömmlicher Bedienung,"Restaurants, Gaststätten, Imbissstuben, Cafés, Eissalons u.",Gastronomie,15,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04300416,Amtsgerichtsplatz,Schloss Charlottenburg,Charlottenburg Zentrum,Charlottenburg
627538871796,Berlin,10365,52.526734231,13.489497508,682010,6820,68,1 - 3 Beschäftigte,"Verwaltung v. eigenen Grundstücken, Gebäuden u. Wohnungen","Vermietung, Verpachtung v. eigenen oder geleasten Grundstück",Grundstücks- u. Wohnungswesen,14,Kleingewerbetreibender,Lichtenberg,11300721,Herzbergstraße,Alt-Lichtenberg,Lichtenberg Nord,Lichtenberg
62288467282,Berlin,10829,52.47936231,13.363638224,45203,4520,45,4 - 6 Beschäftigte,Instandhaltung u. Reparatur v. Kraftwagen mit einem Gesamtge,Instandhaltung u. Reparatur v. Kraftwagen,Handel mit Kraftfahrzeugen; Instandhaltung u. Reparatur v. K,14,Kleingewerbetreibender,Tempelhof-Schöneberg,07200413,Cheruskerstraße,Schöneberg Südost,Schöneberg Süd,Schöneberg
633994271314,Berlin,12107,52.435928588,13.387118461,7490001,7490,74,1 - 3 Beschäftigte,Sachverständige a. n. g.,"Sonstige freiberufliche, wissenschaftliche u. technische Tät","Sonstige freiberufliche, wissenschaftliche u. technische Tät",14,Kleingewerbetreibender,Tempelhof-Schöneberg,07501133,Fritz-Werner-Straße,Mariendorf Süd,Mariendorf,Mariendorf
64522147738,Berlin,10719,52.503997866,13.333599172,70220,7022,70,1 - 3 Beschäftigte,Unternehmensberatung,Unternehmensberatung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,14,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501042,Breitscheidplatz,Lietzenburger Straße,Wilmersdorf Zentrum,Charlottenburg
90794227474,Berlin,10117,52.508877321,13.379223062,91020,9102,91,20 - 49 Beschäftigte,Museen,Museen,"Bibliotheken, Archive, Museen, botanische u. zoologische Gär",9,Kleingewerbetreibender,Mitte,01100205,Wilhelmstraße,Regierungsviertel,Zentrum,Mitte
66557947598,Berlin,12683,52.509729664,13.547719366,68311,6831,68,0 Beschäftigte,"Vermittlung v. Wohngrundstücken, Wohngebäuden u. Wohnungen f","Vermittlung v. Grundstücken, Gebäuden u. Wohnungen f. Dritte",Grundstücks- u. Wohnungswesen,14,im Handelsregister eingetragen,Marzahn-Hellersdorf,10300733,Alt-Biesdorf,Biesdorf,Biesdorf,Biesdorf
6690228776,Berlin,10115,52.526534367,13.38982327,702200,7022,70,1 - 3 Beschäftigte,Management u. Marketingberatung (Projektmanagement),Unternehmensberatung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,14,Kleingewerbetreibender,Mitte,01100309,Oranienburger Straße,Alexanderplatz,Zentrum,Mitte
66803527784,Berlin,12099,52.459791726,13.420535127,45110,4511,45,20 - 49 Beschäftigte,"Handel m. Kraftwagen mit einem Gesamtgewicht v. 3,5 t oder w","Handel m. Kraftwagen mit einem Gesamtgewicht v. 3,5 t oder w",Handel mit Kraftfahrzeugen; Instandhaltung u. Reparatur v. K,14,Kleingewerbetreibender,Tempelhof-Schöneberg,07400928,Germaniagarten,Tempelhof Südost,Tempelhof,Tempelhof
67864567152,Berlin,10715,52.484856308,13.331490975,47410,4741,47,0 Beschäftigte,"EH m. Datenverarbeitungsgeräten, peripheren Geräten u. Softw","EH m. Datenverarbeitungsgeräten, peripheren Geräten u. Softw",Einzelhandel (ohne Handel mit Kraftfahrzeugen),13,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501153,Babelsberger Straße,Volkspark Wilmersdorf,Wilmersdorf Zentrum,Wilmersdorf
