opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
135404561618,Berlin,13125,52.620464959,13.479324458,479991,4799,47,0 Beschäftigte,Versandhandelsvertretung,"Sonstiger Einzelhandel nicht in Verkaufsräumen, an Verkaufss",Einzelhandel (ohne Handel mit Kraftfahrzeugen),25,im Handelsregister eingetragen,NULL,,NULL,NULL,NULL,Karow
135410561642,Berlin,13055,52.546395274,13.502217685,77320,7732,77,1 - 3 Beschäftigte,Vermietung v. Baumaschinen u. -geräten,Vermietung v. Baumaschinen u. -geräten,Vermietung v. beweglichen Sachen,25,Kleingewerbetreibender,Lichtenberg,11200411,Hauptstraße,Alt-Hohenschönhausen Nord,Hohenschönhausen Süd,Alt-Hohenschönhausen
13766656666,Berlin,13465,52.629832962,13.276675091,869093,8690,86,0 Beschäftigte,"Fußpflege, medizinisch / Podologe",Gesundheitswesen a. n. g.,Gesundheitswesen,25,im Handelsregister eingetragen,Reinickendorf,12400720,Frohnau West,Nord 1 - Frohnau/Hermsdorf,Grüner Norden,Frohnau
13719956798,Berlin,12587,52.456427732,13.634207733,68311,6831,68,1 - 3 Beschäftigte,"Vermittlung v. Wohngrundstücken, Wohngebäuden u. Wohnungen f","Vermittlung v. Grundstücken, Gebäuden u. Wohnungen f. Dritte",Grundstücks- u. Wohnungswesen,25,Kleingewerbetreibender,Treptow-Köpenick,09501737,Alt-Friedrichshagen,Friedrichshagen,Treptow-Köpenick 5,Friedrichshagen
13720556822,Berlin,10623,52.50664977,13.325692098,68321,6832,68,1 - 3 Beschäftigte,"Verwaltung v. Wohngrundstücken, Wohngebäuden u. Wohnungen f.","Verwaltung v. Grundstücken, Gebäuden u. Wohnungen f. Dritte",Grundstücks- u. Wohnungswesen,25,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04300624,Savignyplatz,Otto-Suhr-Allee/Kantstraße,Charlottenburg Zentrum,Charlottenburg
13121156846,Berlin,13086,52.551708527,13.459038447,88990,8899,88,0 Beschäftigte,Sonstiges Sozialwesen a. n. g.,Sonstiges Sozialwesen a. n. g.,Sozialwesen (ohne Heime),26,Kleingewerbetreibender,Pankow,03500933,Weißer See,Weißensee,Südliches Weißensee,Weißensee
144868561474,Berlin,10719,52.499382391,13.328542524,412010,4120,41,10 - 19 Beschäftigte,"Altbausanierung, Renovierung u. Umbauten",Bau v. Gebäuden,Hochbau,25,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501045,Schaperstraße,Lietzenburger Straße,Wilmersdorf Zentrum,Wilmersdorf
16521806872,Berlin,14193,52.484185793,13.274727572,855993,8559,85,7 - 9 Beschäftigte,Durchführung v. Seminaren / Workshops,Sonstiger Unterricht a. n. g.,Erziehung u. Unterricht,24,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04400728,Hagenplatz,Grunewald,Wilmersdorf Süd,Grunewald
158987561950,Berlin,14199,52.48102523,13.288484377,68,68,68,1 - 3 Beschäftigte,Grundstücks- u. Wohnungswesen,Grundstücks- u. Wohnungswesen,Grundstücks- u. Wohnungswesen,25,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04400830,Forckenbeckstraße,Schmargendorf,Wilmersdorf Süd,Schmargendorf
15719006760,Berlin,12169,52.452614168,13.35211026,662200,6622,66,1 - 3 Beschäftigte,Versicherungsvertreter,Tätigkeit v. Versicherungsmaklerinnen u. -maklern,Mit Finanz- u. Versicherungsdienstleistungen verbundene Täti,25,im Handelsregister eingetragen,Steglitz-Zehlendorf,06100204,Munsterdamm,Albrechtstraße,Steglitz,Steglitz
15663756550,Berlin,12047,52.486724648,13.427831398,79110,7911,79,0 Beschäftigte,Reisebüros,Reisebüros,"Reisebüros, Reiseveranstalter u. Erbringung sonstiger Reserv",26,Kleingewerbetreibender,Neukölln,08100314,Donaustraße,Reuterstraße,Neukölln,Neukölln
167781061124,Berlin,12627,52.537705312,13.605035916,79110,7911,79,1 - 3 Beschäftigte,Reisebüros,Reisebüros,"Reisebüros, Reiseveranstalter u. Erbringung sonstiger Reserv",24,Kleingewerbetreibender,Marzahn-Hellersdorf,10200421,Helle Mitte,Hellersdorf Nord,Hellersdorf,Hellersdorf
168487561950,Berlin,12683,52.494518149,13.563132002,92001,9200,92,0 Beschäftigte,Spielhallen u. Betrieb v. Spielautomaten,"Spiel-, Wett- u. Lotteriewesen","Spiel-, Wett- u. Lotteriewesen",20,im Handelsregister eingetragen,Marzahn-Hellersdorf,10300734,Biesdorf Süd,Biesdorf,Biesdorf,Biesdorf
166967561870,Berlin,12157,52.467638359,13.342389926,56101,5610,56,1 - 3 Beschäftigte,Restaurants mit herkömmlicher Bedienung,"Restaurants, Gaststätten, Imbissstuben, Cafés, Eissalons u.",Gastronomie,25,im Handelsregister eingetragen,Tempelhof-Schöneberg,07300619,Grazer Platz,Friedenau Ost,Friedenau,Schöneberg
170349061396,Berlin,12107,52.414904497,13.401307886,10130,1013,10,1 - 3 Beschäftigte,Fleischverarbeitung,Fleischverarbeitung,H. v. Nahrungs- u. Futtermitteln,24,Kleingewerbetreibender,Neukölln,08200831,Buckow West,Buckow,Britz/Buckow,Buckow
17009756390,Berlin,12555,52.442907728,13.582245291,47191,4719,47,0 Beschäftigte,EH m. Waren verschiedener Art (ohne Nahrungsmittel),Sonstiger Einzelhandel m. Waren verschiedener Art,Einzelhandel (ohne Handel mit Kraftfahrzeugen),24,im Handelsregister eingetragen,Treptow-Köpenick,09401534,Altstadt Köpenick,Altstadt Köpenick,Treptow-Köpenick 4,Köpenick
16965656626,Berlin,14195,52.465700274,13.270961442,55901,5590,55,0 Beschäftigte,Privatquartiere,Sonstige Beherbergungsstätten,Beherbergung,22,im Handelsregister eingetragen,Steglitz-Zehlendorf,06400842,Hüttenweg,Zehlendorf Nord,Zehlendorf Nord/Wannsee,Dahlem
1655235694,Berlin,13505,52.58616878,13.232557738,56301,5630,56,1 - 3 Beschäftigte,Schankwirtschaften,Ausschank v. Getränken,Gastronomie,25,im Handelsregister eingetragen,Reinickendorf,12400616,Konradshöhe/Tegelort,West 2 - Heiligensee/Konradshöhe,Grüner Norden,Konradshöhe
181916061664,Berlin,10967,52.489217116,13.408710539,731102,7311,73,0 Beschäftigte,Gebrauchsgraphik,Werbeagenturen,Werbung u. Marktforschung,24,im Handelsregister eingetragen,Friedrichshain-Kreuzberg,02200212,Graefekiez Süd,Tempelhofer Vorstadt,Kreuzberg Süd,Kreuzberg
174991061964,Berlin,10707,52.500824408,13.319568556,13300,1330,13,0 Beschäftigte,Veredlung v. Textilien u. Bekleidung,Veredlung v. Textilien u. Bekleidung,H. v. Textilien,24,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04501041,George-Grosz-Platz,Lietzenburger Straße,Wilmersdorf Zentrum,Charlottenburg
18657306292,Berlin,10318,52.482900003,13.524149198,451101,4511,45,1 - 3 Beschäftigte,EH m. neuen u. gebrauchten Kraftwagen: Personenkraftwagen ei,"Handel m. Kraftwagen mit einem Gesamtgewicht v. 3,5 t oder w",Handel mit Kraftfahrzeugen; Instandhaltung u. Reparatur v. K,24,Kleingewerbetreibender,Lichtenberg,11501339,Karlshorst West,Karlshorst,Lichtenberg Süd,Karlshorst
204380061520,Berlin,12627,52.536298016,13.601861998,86909,8690,86,1 - 3 Beschäftigte,Sonstige selbstständige Tätigkeiten im Gesundheitswesen,Gesundheitswesen a. n. g.,Gesundheitswesen,23,Kleingewerbetreibender,Marzahn-Hellersdorf,10200421,Helle Mitte,Hellersdorf Nord,Hellersdorf,Hellersdorf
203958061832,Berlin,13503,52.614796118,13.225939067,823001,8230,82,0 Beschäftigte,Messebau,"Messe-, Ausstellungs- u. Kongressveranstalter",Erbringung v. wirtschaftlichen Dienstleistungen f. Unternehm,23,im Handelsregister eingetragen,Reinickendorf,12400617,Alt-Heiligensee,West 2 - Heiligensee/Konradshöhe,Grüner Norden,Heiligensee
19960456418,Berlin,12309,52.402359437,13.420293589,70101,7010,70,1 - 3 Beschäftigte,Managementtätigkeiten v. Holdinggesellschaften,Verwaltung u. Führung v. Unternehmen u. Betrieben,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,23,Kleingewerbetreibender,Tempelhof-Schöneberg,07601443,Töpchiner Weg,Lichtenrade Nord,Marienfelde / Lichtenrade,Lichtenrade
199482561930,Berlin,12681,52.536857985,13.527814259,692030,6920,69,0 Beschäftigte,Lohnsteuerhilfe,Wirtschaftsprüfung u. Steuerberatung; Buchführung,"Rechts- u. Steuerberatung, Wirtschaftsprüfung",23,im Handelsregister eingetragen,Marzahn-Hellersdorf,10100311,Marzahner Chaussee,Marzahn Süd,Marzahn,Marzahn
21755206208,Berlin,10623,52.505028834,13.32758957,7490010,7490,74,1 - 3 Beschäftigte,Vermögensverwaltung,"Sonstige freiberufliche, wissenschaftliche u. technische Tät","Sonstige freiberufliche, wissenschaftliche u. technische Tät",32,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04300622,Ernst-Reuter-Platz,Otto-Suhr-Allee/Kantstraße,Charlottenburg Zentrum,Charlottenburg
215934561738,Berlin,10117,52.51044364,13.395674759,47730,4773,47,1 - 3 Beschäftigte,Apotheken,Apotheken,Einzelhandel (ohne Handel mit Kraftfahrzeugen),23,Kleingewerbetreibender,Mitte,01100207,Leipziger Straße,Regierungsviertel,Zentrum,Mitte
216763561054,Berlin,10707,52.501043547,13.313361079,701090,7010,70,1 - 3 Beschäftigte,Komplementärgesellschaften,Verwaltung u. Führung v. Unternehmen u. Betrieben,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,23,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501041,George-Grosz-Platz,Lietzenburger Straße,Wilmersdorf Zentrum,Charlottenburg
206821561286,Berlin,14089,52.44781532,13.128523033,620113,6201,62,0 Beschäftigte,Gestaltung v. Internet-Angeboten / Homepagedesign /Webdesign,Programmierungstätigkeiten,Erbringung v. Dienstleistungen der Informationstechnologie,23,im Handelsregister eingetragen,Spandau,05400945,Kafkastraße,Gatow/Kladow,Gatow / Kladow,Kladow
20969806792,Berlin,13088,52.563318011,13.477543644,662200,6622,66,0 Beschäftigte,Versicherungsvertreter,Tätigkeit v. Versicherungsmaklerinnen u. -maklern,Mit Finanz- u. Versicherungsdienstleistungen verbundene Täti,23,im Handelsregister eingetragen,Pankow,03501038,Hansastraße,Weißensee Ost,Südliches Weißensee,Weißensee
228304061216,Berlin,10629,52.503399272,13.308510982,731108,7311,73,0 Beschäftigte,"Promotion, Propagandisten",Werbeagenturen,Werbung u. Marktforschung,23,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04501040,Hindemithplatz,Lietzenburger Straße,Wilmersdorf Zentrum,Charlottenburg
235923561694,Berlin,10117,52.511163116,13.391491017,69203,6920,69,1 - 3 Beschäftigte,"Praxen v. Steuerbevollmächtigten, Steuerberaterinnen u. -ber",Wirtschaftsprüfung u. Steuerberatung; Buchführung,"Rechts- u. Steuerberatung, Wirtschaftsprüfung",22,Kleingewerbetreibender,Mitte,01100207,Leipziger Straße,Regierungsviertel,Zentrum,Mitte
229865561462,Berlin,13467,52.6072214,13.295541532,59201,5920,59,1 - 3 Beschäftigte,Tonstudios u. H. v. Hörfunkbeiträgen,Tonstudios; H. v. Hörfunkbeiträgen; Verlegen v. bespielten T,"Herstellung, Verleih u. Vertrieb v. Filmen u. Fernsehprogram",22,Kleingewerbetreibender,Reinickendorf,12400722,Hermsdorf West,Nord 1 - Frohnau/Hermsdorf,Grüner Norden,Hermsdorf
