opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
117806707890,Berlin,10713,52.479873241,13.315769088,47783,4778,47,0 Beschäftigte,"EH m. Kunstgegenständen, Bildern, kunstgewerblichen Erzeugni",Sonstiger Einzelhandel in Verkaufsräumen (ohne Antiquitäten,Einzelhandel (ohne Handel mit Kraftfahrzeugen),3,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04501148,Brabanter Platz,Volkspark Wilmersdorf,Wilmersdorf Zentrum,Wilmersdorf
116049247308,Berlin,13589,52.549479782,13.155894596,47111,4711,47,0 Beschäftigte,"EH m. Nahrungs- u. Genussmitteln, Getränken u. Tabakwaren, o","EH m. Waren verschiedener Art, Hauptrichtung Nahrungs- u. Ge",Einzelhandel (ohne Handel mit Kraftfahrzeugen),3,im Handelsregister eingetragen,Spandau,05100208,Im Spektefeld,Falkenhagener Feld,Spandau Mitte / Nord,Falkenhagener Feld
115988527284,Berlin,12679,52.550347746,13.551899321,532004,5320,53,0 Beschäftigte,Kurierdienste,"Sonstige Post-, Kurier- u. Expressdienste","Post-, Kurier- u. Expressdienste",3,im Handelsregister eingetragen,Marzahn-Hellersdorf,10100208,Bürgerpark,Marzahn Mitte,Marzahn,Marzahn
1177199471998,Berlin,12159,52.476648036,13.341246837,702204,7022,70,unbekannt,Personalberatung,Unternehmensberatung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,10,Kleingewerbetreibender,Tempelhof-Schöneberg,07300517,Perelsplatz,Friedenau West,Friedenau,Friedenau
120546427214,Berlin,10829,52.48194469,13.366851742,10890,1089,10,1 - 3 Beschäftigte,H. v. sonstigen Nahrungsmitteln a.n.g.,H. v. sonstigen Nahrungsmitteln a.n.g.,H. v. Nahrungs- u. Futtermitteln,2,Kleingewerbetreibender,Tempelhof-Schöneberg,07200413,Cheruskerstraße,Schöneberg Südost,Schöneberg Süd,Schöneberg
12108216772,Berlin,10625,52.507317224,13.317441675,42110,4211,42,0 Beschäftigte,Bau v. Straßen,Bau v. Straßen,Tiefbau,2,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04300624,Savignyplatz,Otto-Suhr-Allee/Kantstraße,Charlottenburg Zentrum,Charlottenburg
121152067402,Berlin,13509,52.580688043,13.302385093,56101,5610,56,4 - 6 Beschäftigte,Restaurants mit herkömmlicher Bedienung,"Restaurants, Gaststätten, Imbissstuben, Cafés, Eissalons u.",Gastronomie,2,im Handelsregister eingetragen,Reinickendorf,12500825,Borsigwalde,West 3 - Borsigwalde/Freie Scholle,Wittenau/Borsigwalde,Borsigwalde
120612787426,Berlin,14195,52.452753412,13.276697279,68202,6820,68,0 Beschäftigte,"Vermietung, Verpachtung v. eigenen oder geleasten Gewerbegru","Vermietung, Verpachtung v. eigenen oder geleasten Grundstück",Grundstücks- u. Wohnungswesen,12,Kleingewerbetreibender,Steglitz-Zehlendorf,06400844,Dahlem,Zehlendorf Nord,Zehlendorf Nord/Wannsee,Dahlem
123868087936,Berlin,10629,52.503803034,13.313295402,7490010,7490,74,unbekannt,Vermögensverwaltung,"Sonstige freiberufliche, wissenschaftliche u. technische Tät","Sonstige freiberufliche, wissenschaftliche u. technische Tät",1,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501040,Hindemithplatz,Lietzenburger Straße,Wilmersdorf Zentrum,Charlottenburg
12468150750,Berlin,10823,52.486548943,13.35522117,662200,6622,66,0 Beschäftigte,Versicherungsvertreter,Tätigkeit v. Versicherungsmaklerinnen u. -maklern,Mit Finanz- u. Versicherungsdienstleistungen verbundene Täti,1,im Handelsregister eingetragen,Tempelhof-Schöneberg,07200409,Belziger Straße,Schöneberg Südost,Schöneberg Süd,Schöneberg
